reg;clage_vacsi;jour;n_dose1;n_dose2;n_cum_dose1;n_cum_dose2
01;69;2021-04-04;0;0;1441;541
01;69;2021-04-05;0;0;1441;541
01;69;2021-04-06;30;29;1471;570
01;69;2021-04-07;57;11;1528;581
01;69;2021-04-08;40;22;1568;603
01;69;2021-04-09;39;21;1607;624
01;69;2021-04-10;11;0;1618;624
01;74;2020-12-27;0;0;0;0
01;74;2020-12-28;0;0;0;0
01;74;2020-12-29;0;0;0;0
01;74;2020-12-30;0;0;0;0
01;74;2020-12-31;0;0;0;0
01;74;2021-01-01;0;0;0;0
01;74;2021-01-02;0;0;0;0
01;74;2021-01-03;0;0;0;0
01;74;2021-01-04;0;0;0;0
01;74;2021-01-05;0;0;0;0
01;74;2021-01-06;0;0;0;0
01;74;2021-01-07;0;0;0;0
01;74;2021-01-08;0;0;0;0
01;74;2021-01-09;0;0;0;0
01;74;2021-01-10;0;0;0;0
01;74;2021-01-11;0;0;0;0
01;74;2021-01-12;0;0;0;0
01;74;2021-01-13;1;0;1;0
01;74;2021-01-14;2;0;3;0
01;74;2021-01-15;2;0;5;0
01;74;2021-01-16;0;0;5;0
01;74;2021-01-17;0;0;5;0
01;74;2021-01-18;8;0;13;0
01;74;2021-01-19;10;0;23;0
01;74;2021-01-20;3;0;26;0
01;74;2021-01-21;7;0;33;0
01;74;2021-01-22;10;0;43;0
01;74;2021-01-23;0;0;43;0
01;74;2021-01-24;0;0;43;0
01;74;2021-01-25;16;0;59;0
01;74;2021-01-26;13;0;72;0
01;74;2021-01-27;28;0;100;0
01;74;2021-01-28;17;0;117;0
01;74;2021-01-29;24;0;141;0
01;74;2021-01-30;0;0;141;0
01;74;2021-01-31;0;0;141;0
01;74;2021-02-01;12;0;153;0
01;74;2021-02-02;26;0;179;0
01;74;2021-02-03;14;1;193;1
01;74;2021-02-04;19;0;212;1
01;74;2021-02-05;21;2;233;3
01;74;2021-02-06;0;0;233;3
01;74;2021-02-07;0;0;233;3
01;74;2021-02-08;24;2;257;5
01;74;2021-02-09;45;2;302;7
01;74;2021-02-10;27;2;329;9
01;74;2021-02-11;36;4;365;13
01;74;2021-02-12;47;8;412;21
01;74;2021-02-13;0;1;412;22
01;74;2021-02-14;2;2;414;24
01;74;2021-02-15;22;6;436;30
01;74;2021-02-16;1;0;437;30
01;74;2021-02-17;0;0;437;30
01;74;2021-02-18;28;2;465;32
01;74;2021-02-19;34;4;499;36
01;74;2021-02-20;0;0;499;36
01;74;2021-02-21;0;0;499;36
01;74;2021-02-22;17;15;516;51
01;74;2021-02-23;33;7;549;58
01;74;2021-02-24;18;17;567;75
01;74;2021-02-25;39;9;606;84
01;74;2021-02-26;13;13;619;97
01;74;2021-02-27;0;0;619;97
01;74;2021-02-28;0;0;619;97
01;74;2021-03-01;9;19;628;116
01;74;2021-03-02;31;22;659;138
01;74;2021-03-03;9;21;668;159
01;74;2021-03-04;16;7;684;166
01;74;2021-03-05;19;25;703;191
01;74;2021-03-06;13;0;716;191
01;74;2021-03-07;0;0;716;191
01;74;2021-03-08;15;20;731;211
01;74;2021-03-09;25;35;756;246
01;74;2021-03-10;19;30;775;276
01;74;2021-03-11;16;8;791;284
01;74;2021-03-12;25;33;816;317
01;74;2021-03-13;6;4;822;321
01;74;2021-03-14;0;0;822;321
01;74;2021-03-15;28;11;850;332
01;74;2021-03-16;36;10;886;342
01;74;2021-03-17;25;18;911;360
01;74;2021-03-18;30;16;941;376
01;74;2021-03-19;47;9;988;385
01;74;2021-03-20;0;0;988;385
01;74;2021-03-21;0;0;988;385
01;74;2021-03-22;14;19;1002;404
01;74;2021-03-23;39;26;1041;430
01;74;2021-03-24;27;13;1068;443
01;74;2021-03-25;59;17;1127;460
01;74;2021-03-26;51;19;1178;479
01;74;2021-03-27;21;0;1199;479
01;74;2021-03-28;0;0;1199;479
01;74;2021-03-29;12;11;1211;490
01;74;2021-03-30;76;22;1287;512
01;74;2021-03-31;47;13;1334;525
01;74;2021-04-01;54;21;1388;546
01;74;2021-04-02;2;3;1390;549
01;74;2021-04-03;5;0;1395;549
01;74;2021-04-04;1;0;1396;549
01;74;2021-04-05;0;0;1396;549
01;74;2021-04-06;32;22;1428;571
01;74;2021-04-07;37;14;1465;585
01;74;2021-04-08;44;14;1509;599
01;74;2021-04-09;26;22;1535;621
01;74;2021-04-10;6;0;1541;621
01;79;2020-12-27;0;0;0;0
01;79;2020-12-28;0;0;0;0
01;79;2020-12-29;0;0;0;0
01;79;2020-12-30;0;0;0;0
01;79;2020-12-31;0;0;0;0
01;79;2021-01-01;0;0;0;0
01;79;2021-01-02;0;0;0;0
01;79;2021-01-03;0;0;0;0
01;79;2021-01-04;0;0;0;0
01;79;2021-01-05;0;0;0;0
01;79;2021-01-06;0;0;0;0
01;79;2021-01-07;0;0;0;0
01;79;2021-01-08;0;0;0;0
01;79;2021-01-09;0;0;0;0
01;79;2021-01-10;0;0;0;0
01;79;2021-01-11;0;0;0;0
01;79;2021-01-12;0;0;0;0
01;79;2021-01-13;0;0;0;0
01;79;2021-01-14;2;0;2;0
01;79;2021-01-15;5;0;7;0
01;79;2021-01-16;0;0;7;0
01;79;2021-01-17;0;0;7;0
01;79;2021-01-18;10;0;17;0
01;79;2021-01-19;14;0;31;0
01;79;2021-01-20;6;0;37;0
01;79;2021-01-21;10;0;47;0
01;79;2021-01-22;11;0;58;0
01;79;2021-01-23;1;0;59;0
01;79;2021-01-24;0;0;59;0
01;79;2021-01-25;19;0;78;0
01;79;2021-01-26;33;0;111;0
01;79;2021-01-27;32;0;143;0
01;79;2021-01-28;21;1;164;1
01;79;2021-01-29;18;0;182;1
01;79;2021-01-30;0;0;182;1
01;79;2021-01-31;0;0;182;1
01;79;2021-02-01;19;0;201;1
01;79;2021-02-02;32;1;233;2
01;79;2021-02-03;25;0;258;2
01;79;2021-02-04;27;0;285;2
01;79;2021-02-05;29;4;314;6
01;79;2021-02-06;0;0;314;6
01;79;2021-02-07;0;0;314;6
01;79;2021-02-08;11;4;325;10
01;79;2021-02-09;25;5;350;15
01;79;2021-02-10;15;5;365;20
01;79;2021-02-11;18;6;383;26
01;79;2021-02-12;38;5;421;31
01;79;2021-02-13;0;3;421;34
01;79;2021-02-14;2;6;423;40
01;79;2021-02-15;15;3;438;43
01;79;2021-02-16;1;0;439;43
01;79;2021-02-17;0;0;439;43
01;79;2021-02-18;18;3;457;46
01;79;2021-02-19;29;9;486;55
01;79;2021-02-20;0;0;486;55
01;79;2021-02-21;0;0;486;55
01;79;2021-02-22;15;15;501;70
01;79;2021-02-23;34;27;535;97
01;79;2021-02-24;19;12;554;109
01;79;2021-02-25;27;17;581;126
01;79;2021-02-26;14;19;595;145
01;79;2021-02-27;0;0;595;145
01;79;2021-02-28;0;0;595;145
01;79;2021-03-01;9;13;604;158
01;79;2021-03-02;25;23;629;181
01;79;2021-03-03;9;25;638;206
01;79;2021-03-04;17;15;655;221
01;79;2021-03-05;17;19;672;240
01;79;2021-03-06;4;0;676;240
01;79;2021-03-07;0;0;676;240
01;79;2021-03-08;19;15;695;255
01;79;2021-03-09;33;19;728;274
01;79;2021-03-10;27;16;755;290
01;79;2021-03-11;4;7;759;297
01;79;2021-03-12;16;28;775;325
01;79;2021-03-13;8;0;783;325
01;79;2021-03-14;0;0;783;325
01;79;2021-03-15;19;6;802;331
01;79;2021-03-16;37;6;839;337
01;79;2021-03-17;25;13;864;350
01;79;2021-03-18;28;21;892;371
01;79;2021-03-19;19;11;911;382
01;79;2021-03-20;0;0;911;382
01;79;2021-03-21;0;0;911;382
01;79;2021-03-22;3;11;914;393
01;79;2021-03-23;22;29;936;422
01;79;2021-03-24;16;12;952;434
01;79;2021-03-25;33;11;985;445
01;79;2021-03-26;36;12;1021;457
01;79;2021-03-27;9;0;1030;457
01;79;2021-03-28;0;0;1030;457
01;79;2021-03-29;9;4;1039;461
01;79;2021-03-30;40;26;1079;487
01;79;2021-03-31;29;13;1108;500
01;79;2021-04-01;33;13;1141;513
01;79;2021-04-02;3;3;1144;516
01;79;2021-04-03;3;0;1147;516
01;79;2021-04-04;0;0;1147;516
01;79;2021-04-05;0;0;1147;516
01;79;2021-04-06;17;25;1164;541
01;79;2021-04-07;24;12;1188;553
01;79;2021-04-08;18;16;1206;569
01;79;2021-04-09;18;19;1224;588
01;79;2021-04-10;4;0;1228;588
01;80;2020-12-27;0;0;0;0
01;80;2020-12-28;0;0;0;0
01;80;2020-12-29;0;0;0;0
01;80;2020-12-30;0;0;0;0
01;80;2020-12-31;0;0;0;0
01;80;2021-01-01;0;0;0;0
01;80;2021-01-02;0;0;0;0
01;80;2021-01-03;0;0;0;0
01;80;2021-01-04;0;0;0;0
01;80;2021-01-05;0;0;0;0
01;80;2021-01-06;0;0;0;0
01;80;2021-01-07;0;0;0;0
01;80;2021-01-08;0;0;0;0
01;80;2021-01-09;0;0;0;0
01;80;2021-01-10;0;0;0;0
01;80;2021-01-11;0;0;0;0
01;80;2021-01-12;0;0;0;0
01;80;2021-01-13;6;0;6;0
01;80;2021-01-14;1;0;7;0
01;80;2021-01-15;1;0;8;0
01;80;2021-01-16;0;0;8;0
01;80;2021-01-17;0;0;8;0
01;80;2021-01-18;8;0;16;0
01;80;2021-01-19;27;0;43;0
01;80;2021-01-20;13;0;56;0
01;80;2021-01-21;21;0;77;0
01;80;2021-01-22;9;0;86;0
01;80;2021-01-23;0;0;86;0
01;80;2021-01-24;0;0;86;0
01;80;2021-01-25;26;0;112;0
01;80;2021-01-26;28;0;140;0
01;80;2021-01-27;48;0;188;0
01;80;2021-01-28;25;0;213;0
01;80;2021-01-29;13;0;226;0
01;80;2021-01-30;0;0;226;0
01;80;2021-01-31;0;0;226;0
01;80;2021-02-01;15;0;241;0
01;80;2021-02-02;26;1;267;1
01;80;2021-02-03;28;0;295;1
01;80;2021-02-04;29;7;324;8
01;80;2021-02-05;29;1;353;9
01;80;2021-02-06;0;0;353;9
01;80;2021-02-07;0;0;353;9
01;80;2021-02-08;19;1;372;10
01;80;2021-02-09;40;1;412;11
01;80;2021-02-10;10;3;422;14
01;80;2021-02-11;38;22;460;36
01;80;2021-02-12;19;8;479;44
01;80;2021-02-13;0;3;479;47
01;80;2021-02-14;2;21;481;68
01;80;2021-02-15;6;15;487;83
01;80;2021-02-16;1;0;488;83
01;80;2021-02-17;0;0;488;83
01;80;2021-02-18;18;2;506;85
01;80;2021-02-19;28;8;534;93
01;80;2021-02-20;0;0;534;93
01;80;2021-02-21;0;0;534;93
01;80;2021-02-22;13;12;547;105
01;80;2021-02-23;22;17;569;122
01;80;2021-02-24;27;32;596;154
01;80;2021-02-25;31;15;627;169
01;80;2021-02-26;4;18;631;187
01;80;2021-02-27;0;0;631;187
01;80;2021-02-28;0;0;631;187
01;80;2021-03-01;5;13;636;200
01;80;2021-03-02;29;26;665;226
01;80;2021-03-03;10;23;675;249
01;80;2021-03-04;17;14;692;263
01;80;2021-03-05;30;16;722;279
01;80;2021-03-06;5;0;727;279
01;80;2021-03-07;0;0;727;279
01;80;2021-03-08;16;22;743;301
01;80;2021-03-09;31;30;774;331
01;80;2021-03-10;21;30;795;361
01;80;2021-03-11;6;6;801;367
01;80;2021-03-12;21;23;822;390
01;80;2021-03-13;12;4;834;394
01;80;2021-03-14;0;0;834;394
01;80;2021-03-15;10;2;844;396
01;80;2021-03-16;49;10;893;406
01;80;2021-03-17;15;28;908;434
01;80;2021-03-18;29;23;937;457
01;80;2021-03-19;21;8;958;465
01;80;2021-03-20;0;0;958;465
01;80;2021-03-21;0;0;958;465
01;80;2021-03-22;9;13;967;478
01;80;2021-03-23;19;18;986;496
01;80;2021-03-24;12;8;998;504
01;80;2021-03-25;32;12;1030;516
01;80;2021-03-26;35;4;1065;520
01;80;2021-03-27;9;0;1074;520
01;80;2021-03-28;0;0;1074;520
01;80;2021-03-29;11;5;1085;525
01;80;2021-03-30;38;33;1123;558
01;80;2021-03-31;23;13;1146;571
01;80;2021-04-01;29;23;1175;594
01;80;2021-04-02;1;5;1176;599
01;80;2021-04-03;5;1;1181;600
01;80;2021-04-04;0;1;1181;601
01;80;2021-04-05;0;0;1181;601
01;80;2021-04-06;17;18;1198;619
01;80;2021-04-07;36;13;1234;632
01;80;2021-04-08;23;21;1257;653
01;80;2021-04-09;19;15;1276;668
01;80;2021-04-10;2;0;1278;668
02;24;2020-12-27;0;0;0;0
02;24;2020-12-28;0;0;0;0
02;24;2020-12-29;0;0;0;0
02;24;2020-12-30;0;0;0;0
02;24;2020-12-31;0;0;0;0
02;24;2021-01-01;0;0;0;0
02;24;2021-01-02;0;0;0;0
02;24;2021-01-03;0;0;0;0
02;24;2021-01-04;0;0;0;0
02;24;2021-01-05;0;0;0;0
02;24;2021-01-06;0;0;0;0
02;24;2021-01-07;0;0;0;0
02;24;2021-01-08;0;0;0;0
02;24;2021-01-09;0;0;0;0
02;24;2021-01-10;0;0;0;0
02;24;2021-01-11;1;0;1;0
02;24;2021-01-12;0;0;1;0
02;24;2021-01-13;0;0;1;0
02;24;2021-01-14;1;0;2;0
02;24;2021-01-15;1;0;3;0
02;24;2021-01-16;0;0;3;0
02;24;2021-01-17;0;0;3;0
02;24;2021-01-18;0;0;3;0
02;24;2021-01-19;1;0;4;0
02;24;2021-01-20;2;0;6;0
02;24;2021-01-21;0;0;6;0
02;24;2021-01-22;1;0;7;0
02;24;2021-01-23;0;0;7;0
02;24;2021-01-24;0;0;7;0
02;24;2021-01-25;3;0;10;0
02;24;2021-01-26;0;0;10;0
02;24;2021-01-27;0;0;10;0
02;24;2021-01-28;0;0;10;0
02;24;2021-01-29;1;0;11;0
02;24;2021-01-30;0;0;11;0
02;24;2021-01-31;0;0;11;0
02;24;2021-02-01;0;1;11;1
02;24;2021-02-02;1;0;12;1
02;24;2021-02-03;2;0;14;1
02;24;2021-02-04;1;0;15;1
02;24;2021-02-05;0;1;15;2
02;24;2021-02-06;0;0;15;2
02;24;2021-02-07;0;0;15;2
02;24;2021-02-08;0;0;15;2
02;24;2021-02-09;1;0;16;2
02;24;2021-02-10;1;0;17;2
02;24;2021-02-11;0;0;17;2
02;24;2021-02-12;0;0;17;2
02;24;2021-02-13;0;0;17;2
02;24;2021-02-14;0;0;17;2
02;24;2021-02-15;0;0;17;2
02;24;2021-02-16;0;0;17;2
02;24;2021-02-17;0;0;17;2
02;24;2021-02-18;0;1;17;3
02;24;2021-02-19;1;0;18;3
02;24;2021-02-20;1;2;19;5
02;24;2021-02-21;0;0;19;5
02;24;2021-02-22;0;0;19;5
02;24;2021-02-23;1;0;20;5
02;24;2021-02-24;2;3;22;8
02;24;2021-02-25;0;0;22;8
02;24;2021-02-26;1;1;23;9
02;24;2021-02-27;0;0;23;9
02;24;2021-02-28;0;0;23;9
02;24;2021-03-01;0;0;23;9
02;24;2021-03-02;0;1;23;10
02;24;2021-03-03;1;2;24;12
02;24;2021-03-04;2;0;26;12
02;24;2021-03-05;3;0;29;12
02;24;2021-03-06;0;0;29;12
02;24;2021-03-07;1;0;30;12
02;24;2021-03-08;1;0;31;12
02;24;2021-03-09;0;0;31;12
02;24;2021-03-10;1;1;32;13
02;24;2021-03-11;1;1;33;14
02;24;2021-03-12;0;0;33;14
02;24;2021-03-13;0;1;33;15
02;24;2021-03-14;0;0;33;15
02;24;2021-03-15;0;0;33;15
02;24;2021-03-16;1;0;34;15
02;24;2021-03-17;5;0;39;15
02;24;2021-03-18;5;0;44;15
02;24;2021-03-19;3;1;47;16
02;24;2021-03-20;1;0;48;16
02;24;2021-03-21;0;0;48;16
02;24;2021-03-22;2;1;50;17
02;24;2021-03-23;1;0;51;17
02;24;2021-03-24;1;1;52;18
02;24;2021-03-25;1;2;53;20
02;24;2021-03-26;6;1;59;21
02;24;2021-03-27;2;0;61;21
02;24;2021-03-28;1;0;62;21
02;24;2021-03-29;5;1;67;22
02;24;2021-03-30;4;1;71;23
02;24;2021-03-31;10;1;81;24
02;24;2021-04-01;9;0;90;24
02;24;2021-04-02;15;0;105;24
02;24;2021-04-03;19;1;124;25
02;24;2021-04-04;22;0;146;25
02;24;2021-04-05;23;0;169;25
02;24;2021-04-06;22;1;191;26
02;24;2021-04-07;34;1;225;27
02;24;2021-04-08;32;0;257;27
02;24;2021-04-09;33;1;290;28
02;24;2021-04-10;17;0;307;28
02;29;2020-12-27;0;0;0;0
02;29;2020-12-28;0;0;0;0
02;29;2020-12-29;0;0;0;0
02;29;2020-12-30;0;0;0;0
02;29;2020-12-31;0;0;0;0
02;29;2021-01-01;0;0;0;0
02;29;2021-01-02;0;0;0;0
02;29;2021-01-03;0;0;0;0
02;29;2021-01-04;0;0;0;0
02;29;2021-01-05;0;0;0;0
02;29;2021-01-06;0;0;0;0
02;29;2021-01-07;0;0;0;0
02;29;2021-01-08;0;0;0;0
02;29;2021-01-09;0;0;0;0
02;29;2021-01-10;0;0;0;0
02;29;2021-01-11;1;0;1;0
02;29;2021-01-12;2;0;3;0
02;29;2021-01-13;1;0;4;0
02;29;2021-01-14;1;0;5;0
02;29;2021-01-15;2;0;7;0
02;29;2021-01-16;4;0;11;0
02;29;2021-01-17;0;0;11;0
02;29;2021-01-18;4;0;15;0
02;29;2021-01-19;2;0;17;0
02;29;2021-01-20;1;0;18;0
02;29;2021-01-21;1;0;19;0
02;29;2021-01-22;0;0;19;0
02;29;2021-01-23;1;0;20;0
02;29;2021-01-24;0;0;20;0
02;29;2021-01-25;4;0;24;0
02;29;2021-01-26;3;0;27;0
02;29;2021-01-27;3;0;30;0
02;29;2021-01-28;3;0;33;0
02;29;2021-01-29;1;0;34;0
02;29;2021-01-30;0;0;34;0
02;29;2021-01-31;0;0;34;0
02;29;2021-02-01;2;1;36;1
02;29;2021-02-02;3;3;39;4
02;29;2021-02-03;1;0;40;4
02;29;2021-02-04;1;1;41;5
02;29;2021-02-05;0;1;41;6
02;29;2021-02-06;1;1;42;7
02;29;2021-02-07;0;0;42;7
02;29;2021-02-08;1;1;43;8
02;29;2021-02-09;4;1;47;9
02;29;2021-02-10;3;0;50;9
02;29;2021-02-11;2;0;52;9
02;29;2021-02-12;1;3;53;12
02;29;2021-02-13;0;0;53;12
02;29;2021-02-14;0;0;53;12
02;29;2021-02-15;3;0;56;12
02;29;2021-02-16;0;0;56;12
02;29;2021-02-17;0;1;56;13
02;29;2021-02-18;0;1;56;14
02;29;2021-02-19;1;3;57;17
02;29;2021-02-20;0;1;57;18
02;29;2021-02-21;0;0;57;18
02;29;2021-02-22;1;0;58;18
02;29;2021-02-23;2;7;60;25
02;29;2021-02-24;2;1;62;26
02;29;2021-02-25;1;3;63;29
02;29;2021-02-26;2;5;65;34
02;29;2021-02-27;0;0;65;34
02;29;2021-02-28;0;0;65;34
02;29;2021-03-01;1;2;66;36
02;29;2021-03-02;0;0;66;36
02;29;2021-03-03;3;3;69;39
02;29;2021-03-04;4;1;73;40
02;29;2021-03-05;2;2;75;42
02;29;2021-03-06;1;0;76;42
02;29;2021-03-07;2;0;78;42
02;29;2021-03-08;7;3;85;45
02;29;2021-03-09;2;2;87;47
02;29;2021-03-10;12;1;99;48
02;29;2021-03-11;10;0;109;48
02;29;2021-03-12;13;0;122;48
02;29;2021-03-13;6;0;128;48
02;29;2021-03-14;1;0;129;48
02;29;2021-03-15;4;3;133;51
02;29;2021-03-16;7;0;140;51
02;29;2021-03-17;11;1;151;52
02;29;2021-03-18;11;1;162;53
02;29;2021-03-19;15;1;177;54
02;29;2021-03-20;2;0;179;54
02;29;2021-03-21;1;0;180;54
02;29;2021-03-22;8;0;188;54
02;29;2021-03-23;15;2;203;56
02;29;2021-03-24;8;1;211;57
02;29;2021-03-25;8;2;219;59
02;29;2021-03-26;15;2;234;61
02;29;2021-03-27;1;0;235;61
02;29;2021-03-28;5;0;240;61
02;29;2021-03-29;20;4;260;65
02;29;2021-03-30;28;3;288;68
02;29;2021-03-31;37;4;325;72
02;29;2021-04-01;17;2;342;74
02;29;2021-04-02;25;0;367;74
02;29;2021-04-03;25;0;392;74
02;29;2021-04-04;30;0;422;74
02;29;2021-04-05;18;0;440;74
02;29;2021-04-06;30;0;470;74
02;29;2021-04-07;66;7;536;81
02;29;2021-04-08;47;6;583;87
02;29;2021-04-09;47;14;630;101
02;29;2021-04-10;14;5;644;106
02;39;2020-12-27;0;0;0;0
02;39;2020-12-28;0;0;0;0
02;39;2020-12-29;0;0;0;0
02;39;2020-12-30;0;0;0;0
02;39;2020-12-31;0;0;0;0
02;39;2021-01-01;0;0;0;0
02;39;2021-01-02;0;0;0;0
02;39;2021-01-03;0;0;0;0
02;39;2021-01-04;0;0;0;0
02;39;2021-01-05;0;0;0;0
02;39;2021-01-06;0;0;0;0
02;39;2021-01-07;2;0;2;0
02;39;2021-01-08;0;0;2;0
02;39;2021-01-09;1;0;3;0
02;39;2021-01-10;0;0;3;0
02;39;2021-01-11;3;0;6;0
02;39;2021-01-12;2;0;8;0
02;39;2021-01-13;4;0;12;0
02;39;2021-01-14;6;0;18;0
02;39;2021-01-15;8;0;26;0
02;39;2021-01-16;5;0;31;0
02;39;2021-01-17;0;0;31;0
02;39;2021-01-18;1;0;32;0
02;39;2021-01-19;5;0;37;0
02;39;2021-01-20;3;0;40;0
02;39;2021-01-21;4;0;44;0
02;39;2021-01-22;7;0;51;0
02;39;2021-01-23;3;0;54;0
02;39;2021-01-24;0;0;54;0
02;39;2021-01-25;8;0;62;0
02;39;2021-01-26;6;0;68;0
02;39;2021-01-27;3;0;71;0
02;39;2021-01-28;2;2;73;2
02;39;2021-01-29;10;0;83;2
02;39;2021-01-30;4;0;87;2
02;39;2021-01-31;0;0;87;2
02;39;2021-02-01;1;4;88;6
02;39;2021-02-02;5;4;93;10
02;39;2021-02-03;2;2;95;12
02;39;2021-02-04;3;5;98;17
02;39;2021-02-05;1;3;99;20
02;39;2021-02-06;0;2;99;22
02;39;2021-02-07;0;0;99;22
02;39;2021-02-08;4;3;103;25
02;39;2021-02-09;7;0;110;25
02;39;2021-02-10;2;1;112;26
02;39;2021-02-11;2;4;114;30
02;39;2021-02-12;4;3;118;33
02;39;2021-02-13;0;2;118;35
02;39;2021-02-14;0;0;118;35
02;39;2021-02-15;3;2;121;37
02;39;2021-02-16;0;0;121;37
02;39;2021-02-17;0;0;121;37
02;39;2021-02-18;1;2;122;39
02;39;2021-02-19;2;1;124;40
02;39;2021-02-20;2;3;126;43
02;39;2021-02-21;0;0;126;43
02;39;2021-02-22;0;4;126;47
02;39;2021-02-23;6;11;132;58
02;39;2021-02-24;2;6;134;64
02;39;2021-02-25;3;4;137;68
02;39;2021-02-26;5;4;142;72
02;39;2021-02-27;1;0;143;72
02;39;2021-02-28;0;0;143;72
02;39;2021-03-01;9;7;152;79
02;39;2021-03-02;4;3;156;82
02;39;2021-03-03;4;3;160;85
02;39;2021-03-04;12;5;172;90
02;39;2021-03-05;9;3;181;93
02;39;2021-03-06;9;1;190;94
02;39;2021-03-07;5;0;195;94
02;39;2021-03-08;15;3;210;97
02;39;2021-03-09;5;5;215;102
02;39;2021-03-10;24;0;239;102
02;39;2021-03-11;22;0;261;102
02;39;2021-03-12;30;2;291;104
02;39;2021-03-13;10;1;301;105
02;39;2021-03-14;1;0;302;105
02;39;2021-03-15;14;2;316;107
02;39;2021-03-16;19;3;335;110
02;39;2021-03-17;29;1;364;111
02;39;2021-03-18;33;1;397;112
02;39;2021-03-19;33;1;430;113
02;39;2021-03-20;11;2;441;115
02;39;2021-03-21;2;0;443;115
02;39;2021-03-22;32;1;475;116
02;39;2021-03-23;26;5;501;121
02;39;2021-03-24;25;2;526;123
02;39;2021-03-25;29;2;555;125
02;39;2021-03-26;65;6;620;131
02;39;2021-03-27;9;0;629;131
02;39;2021-03-28;9;0;638;131
02;39;2021-03-29;47;6;685;137
02;39;2021-03-30;56;15;741;152
02;39;2021-03-31;105;11;846;163
02;39;2021-04-01;71;11;917;174
02;39;2021-04-02;131;0;1048;174
02;39;2021-04-03;97;2;1145;176
02;39;2021-04-04;93;0;1238;176
02;39;2021-04-05;106;0;1344;176
02;39;2021-04-06;95;1;1439;177
02;39;2021-04-07;138;18;1577;195
02;39;2021-04-08;161;11;1738;206
02;39;2021-04-09;135;22;1873;228
02;39;2021-04-10;72;3;1945;231
02;49;2020-12-27;0;0;0;0
02;49;2020-12-28;0;0;0;0
02;49;2020-12-29;0;0;0;0
02;49;2020-12-30;0;0;0;0
02;49;2020-12-31;0;0;0;0
02;49;2021-01-01;0;0;0;0
02;49;2021-01-02;0;0;0;0
02;49;2021-01-03;0;0;0;0
02;49;2021-01-04;0;0;0;0
02;49;2021-01-05;0;0;0;0
02;49;2021-01-06;0;0;0;0
02;49;2021-01-07;0;0;0;0
02;49;2021-01-08;1;0;1;0
02;49;2021-01-09;1;0;2;0
02;49;2021-01-10;0;0;2;0
02;49;2021-01-11;8;0;10;0
02;49;2021-01-12;6;0;16;0
02;49;2021-01-13;6;0;22;0
02;49;2021-01-14;11;0;33;0
02;49;2021-01-15;9;0;42;0
02;49;2021-01-16;2;0;44;0
02;49;2021-01-17;0;0;44;0
02;49;2021-01-18;6;0;50;0
02;49;2021-01-19;5;0;55;0
02;49;2021-01-20;3;0;58;0
02;49;2021-01-21;4;0;62;0
02;49;2021-01-22;5;0;67;0
02;49;2021-01-23;2;0;69;0
02;49;2021-01-24;0;0;69;0
02;49;2021-01-25;6;0;75;0
02;49;2021-01-26;9;0;84;0
02;49;2021-01-27;7;0;91;0
02;49;2021-01-28;6;0;97;0
02;49;2021-01-29;7;2;104;2
02;49;2021-01-30;3;0;107;2
02;49;2021-01-31;0;0;107;2
02;49;2021-02-01;4;6;111;8
02;49;2021-02-02;11;6;122;14
02;49;2021-02-03;4;7;126;21
02;49;2021-02-04;5;9;131;30
02;49;2021-02-05;4;7;135;37
02;49;2021-02-06;0;3;135;40
02;49;2021-02-07;0;0;135;40
02;49;2021-02-08;3;5;138;45
02;49;2021-02-09;10;5;148;50
02;49;2021-02-10;4;1;152;51
02;49;2021-02-11;2;4;154;55
02;49;2021-02-12;8;4;162;59
02;49;2021-02-13;0;1;162;60
02;49;2021-02-14;0;0;162;60
02;49;2021-02-15;5;1;167;61
02;49;2021-02-16;0;0;167;61
02;49;2021-02-17;0;1;167;62
02;49;2021-02-18;3;4;170;66
02;49;2021-02-19;4;3;174;69
02;49;2021-02-20;2;1;176;70
02;49;2021-02-21;0;0;176;70
02;49;2021-02-22;8;3;184;73
02;49;2021-02-23;7;5;191;78
02;49;2021-02-24;6;5;197;83
02;49;2021-02-25;6;9;203;92
02;49;2021-02-26;6;10;209;102
02;49;2021-02-27;1;0;210;102
02;49;2021-02-28;0;0;210;102
02;49;2021-03-01;8;10;218;112
02;49;2021-03-02;8;6;226;118
02;49;2021-03-03;21;3;247;121
02;49;2021-03-04;9;4;256;125
02;49;2021-03-05;24;2;280;127
02;49;2021-03-06;7;1;287;128
02;49;2021-03-07;14;0;301;128
02;49;2021-03-08;13;4;314;132
02;49;2021-03-09;25;10;339;142
02;49;2021-03-10;27;4;366;146
02;49;2021-03-11;28;2;394;148
02;49;2021-03-12;41;2;435;150
02;49;2021-03-13;18;0;453;150
02;49;2021-03-14;1;0;454;150
02;49;2021-03-15;22;5;476;155
02;49;2021-03-16;27;2;503;157
02;49;2021-03-17;44;3;547;160
02;49;2021-03-18;40;1;587;161
02;49;2021-03-19;43;2;630;163
02;49;2021-03-20;24;1;654;164
02;49;2021-03-21;4;1;658;165
02;49;2021-03-22;56;6;714;171
02;49;2021-03-23;59;11;773;182
02;49;2021-03-24;59;7;832;189
02;49;2021-03-25;48;1;880;190
02;49;2021-03-26;80;9;960;199
02;49;2021-03-27;12;1;972;200
02;49;2021-03-28;10;1;982;201
02;49;2021-03-29;57;10;1039;211
